time.decay.1	time.decay.2	time.decay.3	time.decay.4	time.decay.5	
9.292198105967486299e+01 9.992998000518784352e+01 9.103221651705908357e+01 1.121300113483249135e+02 1.151485816680676209e+02
9.520174082826687822e+01 9.297409009112293177e+01 9.908355027610923571e+01 1.089267706997798371e+02 1.037269135254843775e+02
9.734483469127319211e+01 9.917516979085388584e+01 8.466659832506366001e+01 1.031877926510486247e+02 1.050098536269433680e+02
1.067123700873733583e+02 8.348755638698035852e+01 8.460647213261491117e+01 9.260819113573407435e+01 9.855574306450085942e+01
1.108936596400468062e+02 9.231689990411724978e+01 8.679836617489885953e+01 1.020095483630739608e+02 8.278556147510131780e+01
8.075889228956455668e+01 9.674103220641387679e+01 9.116595026799042500e+01 1.023668863220900818e+02 1.035731631743684034e+02
9.378920869136868532e+01 1.009862688380323448e+02 9.357041000854397339e+01 1.077651884908015489e+02 9.054189980009104488e+01
9.775246406407944733e+01 9.194206157204123997e+01 8.449492422099058331e+01 1.212063825488919377e+02 1.102489368183563556e+02
9.338419689448119243e+01 9.204233049175419978e+01 8.623135260915043432e+01 1.196447374292794592e+02 9.045286778030954622e+01
1.008474616443066623e+02 9.828973355931941569e+01 9.203229713557894343e+01 8.701613870920469651e+01 8.723758089379163039e+01
9.527360418574889422e+01 9.273098979075578541e+01 9.570183716433315624e+01 1.033708016038244892e+02 9.660129867335308518e+01
9.578304567884252663e+01 8.783972841097784112e+01 9.775875996090663023e+01 8.990259017260501651e+01 1.102434529130683529e+02
7.826678552097314423e+01 8.933269149438909551e+01 8.455378539886113742e+01 1.146206156867556132e+02 1.140710705481132550e+02
8.061768630782705714e+01 8.727694170492850390e+01 9.604962464328633587e+01 1.232648446427642739e+02 1.135017395405445910e+02
8.357595353244653325e+01 8.063090021146435049e+01 1.052239599537047354e+02 1.361632206225843902e+02 9.093771703591926325e+01
7.759339888741715185e+01 1.133737750764934447e+02 9.192375722800429116e+01 1.318839521183792840e+02 9.926245710754099605e+01
8.303533595548005053e+01 8.942186732946217376e+01 8.723610059017242691e+01 1.316326844402135805e+02 9.474318580784805022e+01
1.066901420777339240e+02 9.466015524164629369e+01 8.647364641725056345e+01 1.097286545819950447e+02 1.007184436740884905e+02
7.271260309214072493e+01 9.528299462845373569e+01 7.755771382800601543e+01 9.665162187852460818e+01 1.090001370094699951e+02
9.691267232354260841e+01 7.712277094499781072e+01 7.035081352194610815e+01 1.049562683998175316e+02 1.013137588378056932e+02
9.276736752600197633e+01 8.634551028667185335e+01 7.096505581811715047e+01 8.714784827808109924e+01 1.112845024143491059e+02
9.793958691648157355e+01 1.044949313472958750e+02 8.419027387585150279e+01 9.772231252614142250e+01 1.033250683872566498e+02
8.006793865147352562e+01 1.008995332242562881e+02 7.286582394113891326e+01 9.371846783473367282e+01 1.088343839972247196e+02
8.969815660490488085e+01 9.741477816238190712e+01 9.419611811638309007e+01 9.418692155507163477e+01 1.107906084054728240e+02
9.681119423627806952e+01 9.913805306281113872e+01 9.332854993377267760e+01 9.234885138555873141e+01 9.286002616836331924e+01
1.010795126901389551e+02 1.086496899317192089e+02 7.913384191494715481e+01 9.629657456652977032e+01 1.059869209558920176e+02
9.753169851544657831e+01 1.041385297125052602e+02 7.739359159668970278e+01 1.182841146772861691e+02 9.801477785679220744e+01
9.185960363958159292e+01 8.474063910183122061e+01 6.807254748402093014e+01 1.186477858931949925e+02 1.005035959837052530e+02
8.494234092942740233e+01 1.022439295268385422e+02 7.426573087935383910e+01 1.200690389532135072e+02 1.281105831491282459e+02
8.441616336228192097e+01 1.011178322124614084e+02 7.383594970592591267e+01 9.408167782301512716e+01 9.892870895912189155e+01
9.976531167867862848e+01 1.070901120746303690e+02 8.161060760248179236e+01 1.136685449446516003e+02 9.495705318966213326e+01
1.088624178786211587e+02 9.412269704528252134e+01 9.322318495542627659e+01 1.066703172936168755e+02 9.123358056417743001e+01
1.061357752037942248e+02 9.698256174678331831e+01 8.507422541869526356e+01 1.175795248022273825e+02 1.017432702306008849e+02
8.377844588590787112e+01 9.198961941580006396e+01 9.973780104762306564e+01 1.110326426756482334e+02 1.055833800381601861e+02
7.801122891083394961e+01 9.876583694115653600e+01 9.283190811558083055e+01 8.577204637197458226e+01 1.077485490000841963e+02
9.391814321920023190e+01 9.571793297291213776e+01 8.507851593099120180e+01 9.353229143385883049e+01 8.840455753322683563e+01
9.598475148512835631e+01 1.023222799360788287e+02 8.992800418711287591e+01 9.288872369610940893e+01 8.514441288451364187e+01
9.493808148108421108e+01 1.027381498374330988e+02 8.826885990547494032e+01 9.733852463211994177e+01 8.669648899167998479e+01
8.536159318212466474e+01 9.430699253293636275e+01 9.756067995296857021e+01 9.587415998547290030e+01 1.033902538406056522e+02
8.647142304384608735e+01 8.089935844689425437e+01 9.192815333322354832e+01 9.571195968769117712e+01 1.019237805945631408e+02
8.056367947834436904e+01 9.517226017521551285e+01 1.262650427952838186e+02 1.047487653521825308e+02 1.167712261388350896e+02
6.882220748496138185e+01 9.476805162568514618e+01 1.163194229664036641e+02 1.034020908749596117e+02 1.035145412440228654e+02
1.027243292007677837e+02 1.026556112645709220e+02 1.018679509853667895e+02 1.032876406146687032e+02 1.248954554581818002e+02
8.539440271078794353e+01 1.023071640211674378e+02 9.735771117345355208e+01 1.068409845914835330e+02 1.107096259926422306e+02
8.744035879335707762e+01 8.735997474906618265e+01 9.444810493503926807e+01 1.064152111340148821e+02 1.009053017241316184e+02
8.641540050963779152e+01 8.881432561867410413e+01 9.814510665690065139e+01 1.101209520393490067e+02 9.258731300025768007e+01
8.156176570594456621e+01 9.618846244464378969e+01 8.302507539498913047e+01 1.080306567452043112e+02 9.018947295624734295e+01
1.024502921253696712e+02 1.014284935160369372e+02 8.674975200942556341e+01 1.093950135948381615e+02 9.652924142265048602e+01
8.549579105843264415e+01 9.029196653583406373e+01 8.572476342537967753e+01 1.048368399863822304e+02 1.009410823300272284e+02
9.177041862096992020e+01 9.284750751597570684e+01 1.060765879908982470e+02 8.797270853059511353e+01 9.640854723696335782e+01
9.276615716411262724e+01 8.659240346422036794e+01 9.931749129400554921e+01 1.019344022287288141e+02 9.196734302627459101e+01
8.866753980781284383e+01 8.662420226591660821e+01 1.091973774692044117e+02 1.170104153525884385e+02 9.814885064561934769e+01
8.820400714721569102e+01 9.298658346128586061e+01 1.007534492930738139e+02 1.058115758576843461e+02 1.073091242252215807e+02
9.284970582454920418e+01 1.048049294532025044e+02 1.030279529047418237e+02 1.046168897078814126e+02 1.024766753496450207e+02
9.196638876310207422e+01 9.957926039125534601e+01 9.546231953313844087e+01 9.428464366691619603e+01 1.068310742537686764e+02
8.347585555167752602e+01 1.016364678293572439e+02 8.944144788272295443e+01 9.299469763901812769e+01 9.064522991642041916e+01
8.568623531320221787e+01 9.720977594218953755e+01 8.560675602990114896e+01 9.094557588180475705e+01 8.818802912796752480e+01
8.589857517642536777e+01 9.759142182854417058e+01 8.707367369869132290e+01 8.924031188809480852e+01 1.096528403609205213e+02
9.163696890120479566e+01 8.231704127349854616e+01 8.937331930179594508e+01 1.217001354467948602e+02 9.781445221582748673e+01
8.469364219021126416e+01 9.099243552284276859e+01 9.065542136246862981e+01 1.189534600609036943e+02 1.026078744455205509e+02
7.732287205019837018e+01 1.018691334501916543e+02 9.511722146965620084e+01 1.141742702650875856e+02 1.035983287853487127e+02
1.047226351843669931e+02 1.050269073377693587e+02 7.428744587041245495e+01 1.070116698643756195e+02 1.097460782169713553e+02
7.499381526649128205e+01 1.028128406681873628e+02 9.988877305625410941e+01 1.043999092014011580e+02 1.118131924023371653e+02
7.398353531274845807e+01 1.030389029392459861e+02 9.747274343285714338e+01 1.206712484455237586e+02 9.479795186681499786e+01
7.663947418381719956e+01 1.079902465180407489e+02 1.080613384380449418e+02 1.180243378425079044e+02 7.288303543294357212e+01
9.630826833466119297e+01 8.829197572630985746e+01 1.043243342651973080e+02 9.028796414658310709e+01 8.816816943668713691e+01
8.727991832821679452e+01 1.118880561482225460e+02 9.954229900601639258e+01 1.167182054047773789e+02 9.111384928230481250e+01
1.000996519331960144e+02 9.434068775068016066e+01 9.766894846335972602e+01 1.161764349422348772e+02 1.144298614540873587e+02
9.502062362751604496e+01 9.363666535307010008e+01 8.910164486300706699e+01 1.093330875800430704e+02 9.531090358765308679e+01
9.789821621154698050e+01 9.896610572623515623e+01 9.142903321534146244e+01 1.043756342332209499e+02 1.129355896161926580e+02
1.030033595097406760e+02 9.135073295784025049e+01 9.619936184163663029e+01 1.079283577238249450e+02 8.564392464906261182e+01
9.833419540681288140e+01 9.187236786384472964e+01 1.013995344619004442e+02 1.096462872736304206e+02 8.192100116457605452e+01
9.014481873802075995e+01 9.828274096980061358e+01 1.071142809342829878e+02 1.087270300250164041e+02 1.253973496349920964e+02
8.221217732593592586e+01 9.947278679773410204e+01 7.907990182418819813e+01 9.350566970156639002e+01 1.029443597178479024e+02
9.245420896821605083e+01 8.893107473028584309e+01 7.606805862056637579e+01 1.035186091960832755e+02 1.038426082872047260e+02
9.142551846391219783e+01 8.546527717253104584e+01 8.409997369204612028e+01 1.003387589327243603e+02 9.097357323167705090e+01
8.894514989093249824e+01 8.087318553854251491e+01 8.753949949559392962e+01 8.202923985124439810e+01 8.862674844871990842e+01
8.863046994439183379e+01 8.706333533728165719e+01 9.377440709323829537e+01 9.010617291737881374e+01 1.097737214629275115e+02
9.501096194891449898e+01 7.939794564941800559e+01 9.549143614992509299e+01 1.209139823826665179e+02 1.017560331168291725e+02
8.408568966423241875e+01 9.561688009264709365e+01 9.617822952791155444e+01 1.206183919083260605e+02 1.124275857879771792e+02
9.870473584724770433e+01 1.015363390851568397e+02 1.032578896140969107e+02 9.920160620382011984e+01 8.888970202133992871e+01
8.284977206953746531e+01 1.016078067100548878e+02 9.222624122208688391e+01 1.111682164742711194e+02 9.334867503301614988e+01
7.635638945413387546e+01 1.003787113785417944e+02 8.798959301402540234e+01 1.016937451586523338e+02 1.006741402955407807e+02
8.312537434336523745e+01 1.047009781593895212e+02 9.092033600511544478e+01 1.044100901410212430e+02 9.981025048859748949e+01
8.371625086745410727e+01 9.022657854370162056e+01 9.467871182823853360e+01 1.104906382044891586e+02 1.093307461642378513e+02
8.786830750335781204e+01 9.125992298162438487e+01 9.053776540662670413e+01 1.005547400640259355e+02 1.084745244606540098e+02
9.007370948949721878e+01 7.934045930213237341e+01 1.069031794874544516e+02 1.087778841226999731e+02 9.732568632566788835e+01
9.350042396165899561e+01 7.908318880537467521e+01 8.823030544925195784e+01 9.387058888847927562e+01 1.086290769405063656e+02
1.011479521529011549e+02 1.194582898136792721e+02 8.826871639311664808e+01 1.009860544231065660e+02 1.083806403086007606e+02
9.636605250920375454e+01 1.123933425433763915e+02 8.810123586176344190e+01 1.010973699726046675e+02 1.045283780270331846e+02
9.829300251840948022e+01 9.328994341305714499e+01 7.546134845534953683e+01 1.025936656958487418e+02 1.086359918382589171e+02
8.806736814496454713e+01 9.921006250195424059e+01 1.050207005435865426e+02 9.870400276981257548e+01 1.037611226428842599e+02
8.718407957490947524e+01 9.721736244968076335e+01 7.474383534079680658e+01 1.227875416329309957e+02 1.015230067506920193e+02
7.807426736304901738e+01 1.091691204548901908e+02 1.116689864040174314e+02 1.183864309959214438e+02 1.133769748017390526e+02
7.923802019001141161e+01 9.768473374516028684e+01 1.067799550193718119e+02 1.010420355594708610e+02 1.170884126676754278e+02
1.052025702221405226e+02 1.071648192183765786e+02 7.434380357190416078e+01 1.009632873507834603e+02 1.222328678958513422e+02
9.679995681223334714e+01 1.032751527000914393e+02 8.186855104906025815e+01 9.669185611470706476e+01 1.098951390495314655e+02
8.060183802264938890e+01 9.717308528223915687e+01 8.121904535163886862e+01 8.991144611720470436e+01 1.140564561271081914e+02
8.815256949829782229e+01 9.020540275534703767e+01 7.710453956165548561e+01 1.118774176015699311e+02 1.205615352464039489e+02
9.138879074952485837e+01 8.389648553052815316e+01 7.569277410421520358e+01 1.126920031589231570e+02 1.208973090328733804e+02
9.876289273627806153e+01 7.377868543875997887e+01 6.988664540477016374e+01 1.107940741482755982e+02 1.046282714388528916e+02
8.153482803538676649e+01 9.242379979895717668e+01 7.464870847601572734e+01 1.069519391944199498e+02 1.011915510215662977e+02
8.222414719960409002e+01 9.688407291630896623e+01 8.607431621735477734e+01 1.177370634629758399e+02 9.259920239732124969e+01
8.742069893180237727e+01 7.850456731038843827e+01 7.992352347659101497e+01 1.023512567485629319e+02 1.007985910645996199e+02
9.585597574885461825e+01 1.164252564821292140e+02 7.752933127869009411e+01 1.076119450877983468e+02 9.905797318801454310e+01
8.036964208195834658e+01 8.899292059379015996e+01 8.286985755530088227e+01 1.020002885715083778e+02 9.053247012421934414e+01
8.098674806066959775e+01 1.038858471662328213e+02 8.621014722911894523e+01 9.294942479635065524e+01 1.032690462293917335e+02
8.963104518064248794e+01 9.786688295043461494e+01 8.623785810708523059e+01 8.706696640735897574e+01 8.963337596131128748e+01
8.690172457199696510e+01 1.003644560214737567e+02 8.575928738459731449e+01 1.079317645961120604e+02 1.128212741241115538e+02
9.502328774755048357e+01 9.644099496783368863e+01 9.081585061419193039e+01 1.097823791258533532e+02 1.141642607404903345e+02
9.493235296863502981e+01 9.698731410840885303e+01 8.435460501711776260e+01 1.001382192757424718e+02 8.953915870987249548e+01
9.118582840264602396e+01 9.847570585171465041e+01 8.907570736517075716e+01 1.042893860954221168e+02 1.064646390874996200e+02
7.767627552231982691e+01 1.149796196121605192e+02 8.948144964598797912e+01 9.877527756152595373e+01 1.110766428435030804e+02
9.001707667349808162e+01 9.023392843251497197e+01 8.650723144419033872e+01 9.260781054869755735e+01 1.064605999348280392e+02
8.834088531660566446e+01 8.360283528696392352e+01 9.688273115259690371e+01 1.005103514762412971e+02 1.009220022541974799e+02
8.889498507877254951e+01 9.665161755998008175e+01 1.082601218181340812e+02 8.989475904405976792e+01 1.017051267097812115e+02
8.943645702127165009e+01 1.038216135140337713e+02 1.025685606694057697e+02 1.099135621570472097e+02 9.631713227419139400e+01
9.438307395044786574e+01 9.316362135686024715e+01 9.695576889952367594e+01 1.077008071751693450e+02 8.271292846611075333e+01
7.964936569428499524e+01 9.359852888915256131e+01 9.528471559317956974e+01 9.906070443656213342e+01 1.136462398304284136e+02
8.687847690565298819e+01 1.000679432027793894e+02 1.034722104257649846e+02 1.026321293410360767e+02 1.082327286874329104e+02
8.859205573726444527e+01 9.518474498403487871e+01 7.771747041174539561e+01 1.108485152531074647e+02 9.891556166979005127e+01
9.761915453349598693e+01 9.593772992573343572e+01 8.709962137836541274e+01 1.090265570787991578e+02 9.875685512313336289e+01
9.997568566189036687e+01 9.021547497817969941e+01 7.875999376944203334e+01 9.892959245076040986e+01 1.089012457120542194e+02
9.824264874298876293e+01 1.181168570736634820e+02 9.587784351032836128e+01 8.431151548799805084e+01 9.918406161562265311e+01
1.117756285290305414e+02 1.057909808252796182e+02 8.909958416063344089e+01 1.147786869851233433e+02 1.068523496088794786e+02
9.890480961410644056e+01 9.725681671943030437e+01 8.966766654996416719e+01 1.043565163556035884e+02 1.039996890437791706e+02
1.010114406357122476e+02 8.044297609666782023e+01 8.823898113052820236e+01 9.964394020379133110e+01 1.001742510090086711e+02
9.701245167548364634e+01 1.105809595785804333e+02 1.009408600416715558e+02 1.032612495946065962e+02 1.131935934357534563e+02
